gauss1
33.9196 0.00990706
34.6734 0.0106186
35.4271 0.0113525
36.1809 0.0121066
36.9347 0.0128781
37.6884 0.0136643
38.4422 0.014462
39.196 0.0152675
39.9497 0.0160773
40.7035 0.0168874
41.4573 0.0176935
42.2111 0.0184914
42.9648 0.0192765
43.7186 0.0200443
44.4724 0.0207901
45.2261 0.0215092
45.9799 0.0221971
46.7337 0.0228492
47.4874 0.0234612
48.2412 0.0240288
48.995 0.0245481
49.7487 0.0250153
50.5025 0.0254271
51.2563 0.0257806
52.0101 0.026073
52.7638 0.0263022
53.5176 0.0264666
54.2714 0.0265648
55.0251 0.0265961
55.7789 0.0265603
56.5327 0.0264577
57.2864 0.026289
58.0402 0.0260554
58.794 0.0257589
59.5477 0.0254015
60.3015 0.0249858
61.0553 0.024515
61.809 0.0239924
62.5628 0.0234217
63.3166 0.022807
64.0704 0.0221523
64.8241 0.0214622
65.5779 0.0207411
66.3317 0.0199937
67.0854 0.0192247
67.8392 0.0184386
68.593 0.01764
69.3467 0.0168335
70.1005 0.0160233
70.8543 0.0152137
71.608 0.0144085
72.3618 0.0136115
73.1156 0.0128262
73.8693 0.0120557
74.6231 0.0113029
75.3769 0.0105704
76.1307 0.00986047
76.8844 0.009175
77.6382 0.00851564
78.392 0.00788374
79.1457 0.00728032
79.8995 0.00670613
80.6533 0.00616165
81.407 0.00564709
82.1608 0.00516246
82.9146 0.00470751
83.6683 0.00428183
84.4221 0.00388482
85.1759 0.00351573
85.9296 0.00317368
86.6834 0.00285769
87.4372 0.00256667
88.191 0.00229947
88.9447 0.00205489
89.6985 0.0018317
90.4523 0.00162863
91.206 0.00144442
91.9598 0.00127781
92.7136 0.00112758
93.4673 0.000992493
94.2211 0.000871389
94.9749 0.000763132
95.7286 0.00066664
96.4824 0.000580879
97.2362 0.000504875
97.9899 0.000437709
98.7437 0.000378521
99.4975 0.000326511
100.251 0.000280937
101.005 0.000241115
101.759 0.000206415
102.513 0.000176264
103.266 0.000150137
104.02 0.00012756
104.774 0.000108105
105.528 9.13862e-05
106.281 7.70581e-05
107.035 6.48126e-05
107.789 5.43756e-05
108.543 4.55043e-05
109.296 3.79842e-05
110.05 3.1627e-05
110.804 2.62673e-05
111.558 2.17609e-05
112.312 1.79821e-05
113.065 1.48221e-05
113.819 1.21865e-05
114.573 9.99434e-06
115.327 8.17583e-06
116.08 6.67134e-06
116.834 5.42997e-06
117.588 4.40844e-06
118.342 3.57007e-06
119.095 2.88384e-06
119.849 2.32364e-06
120.603 1.86754e-06
121.357 1.49718e-06
122.111 1.19724e-06
122.864 9.54975e-07
123.618 7.59813e-07
124.372 6.0301e-07
125.126 4.77359e-07
125.879 3.76938e-07
126.633 2.96891e-07
127.387 2.33253e-07
128.141 1.82794e-07
128.894 1.42889e-07
129.648 1.11414e-07
130.402 8.66533e-08
131.156 6.72253e-08
131.91 5.20216e-08
132.663 4.01548e-08
133.417 3.09168e-08
134.171 2.37441e-08
134.925 1.81895e-08
135.678 1.38991e-08
136.432 1.0594e-08
137.186 8.05439e-09
137.94 6.10815e-09
138.693 4.62052e-09
139.447 3.48638e-09
140.201 2.62399e-09
140.955 1.96994e-09
141.709 1.47519e-09
142.462 1.10191e-09
143.216 8.21004e-10
143.97 6.10168e-10
144.724 4.52332e-10
145.477 3.34478e-10
146.231 2.46707e-10
146.985 1.81509e-10
147.739 1.33205e-10
148.492 9.75088e-11
149.246 7.11985e-11
150 5.18563e-11
